mobile_cluster_name	mobile_cluster_length (bp)	mobile_cluster_read_count (reads)	mobile_cluster_read_depth (reads/kbp)	mobile_cluster_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
vMAG_75	12581	5809	461.728002543518	0.2836167091790651	bin_35	2414183	581806	240.9949867097896	75230	0.025881638314852982	1	3.292415595848533e-05	0.001272104785561074	0.0011768572991960257	0.02797633662210158	1.0809337601339746
vMAG_75	12581	5809	461.728002543518	0.5672334183581302	bin_85	1147080	70276	61.26512536178819	3156	0.004832704716514355	2	0.00013858656345559854	0.028676811761748962	0.009258667390435482	0.014968305654738516	3.0972936549565526
vMAG_75	12581	5809	461.728002543518	0.5672334183581302	bin_4	4384505	579215	132.10499246779284	43799	0.004562433742891386	2	3.625720011920341e-05	0.007946898993480146	0.004293807582604583	0.008444067281005205	1.850781349792026
vMAG_75	12581	5809	461.728002543518	0.2836167091790651	bin_170	204475	98139	479.9559848392224	4622	0.23028250897571367	1	0.0003887269231168797	0.0016880436332134807	0.0005909223306676178	0.6578308230079919	2.856625220621375
vMAG_75	12581	5809	461.728002543518	0.2836167091790651	bin_72	1390341	75573	54.355729997173356	9415	0.009775309679062047	1	5.716938334144212e-05	0.005848344985314838	0.005217788615732214	0.010956630778232385	1.1208474348081918
vMAG_75	12581	5809	461.728002543518	0.2836167091790651	bin_55	1840155	205860	111.87101086593249	38805	0.023054868117582446	1	4.3194696970811685e-05	0.0018735607920424364	0.0025352118210405254	0.017037904530234998	0.7390154844234957
vMAG_75	12581	5809	461.728002543518	0.2836167091790651	bin_114	578136	1341565	2320.5007126350893	31557	0.19110254707622035	1	0.00013748484371207462	0.0007194296769746321	0.00012222220300764255	1.124876170849888	5.886243736988165
vMAG_90	20051	4480	223.43025285521918	0.28318156255414345	bin_77	1234532	222582	180.29666302696083	15260	0.020104663032706645	2	8.079632491995347e-05	0.004018785332960443	0.001570642283666657	0.05144158269528745	2.5586891265773177
vMAG_90	20051	4480	223.43025285521918	1.6990893753248606	bin_89	1010874	111033	109.83861490156043	3733	0.00733331025274806	12	0.0005920360911216235	0.08073244833733385	0.015468962139113085	0.038272515363177946	5.218995793725736
vMAG_90	20051	4480	223.43025285521918	1.557498594047789	bin_58	1825732	436166	238.89924698696194	34476	0.02075351288260169	11	0.0003004828021190624	0.014478647726716492	0.006519478875263221	0.04609000318402451	2.2208289962642023
vMAG_90	20051	4480	223.43025285521918	0.28318156255414345	bin_45	2083459	189168	90.79516323575362	21802	0.010107675168967753	2	4.787502350470059e-05	0.004736501985311606	0.003118905814606557	0.01534994204714063	1.5186421991742978
vMAG_90	20051	4480	223.43025285521918	0.14159078127707173	bin_113	579202	215509	372.0791709973377	7685	0.04620796035926423	1	8.610609821450892e-05	0.0018634472836506733	0.0003805393913815316	0.2262738107135361	4.8968577914772755
vMAG_90	20051	4480	223.43025285521918	0.9911354689395021	bin_13	3292244	377457	114.65037220813524	69420	0.012830040092387073	7	0.00010604006570785153	0.008264983191344215	0.008644851733583593	0.012266267713523205	0.9560584086406408
vMAG_90	20051	4480	223.43025285521918	0.5663631251082869	bin_94	937179	1455207	1552.7524624431405	32418	0.07416099426742236	4	0.00021286360150212498	0.0028702905564419096	0.0003647478518354153	0.5835911039119023	7.869245951685734
